년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202308,30~40평,1565.57,1858700,14,3917.876556142491
202309,20평 미만,4673.0019999999995,7177500,86,5068.6368206133875
202309,20~30평,7222.8797,9748850,87,4454.069060571505
202309,30~40평,1219.365,1573500,11,4258.40498948223
202309,40~50평,400.95000000000005,479000,3,3942.38683127572
202310,20평 미만,2693.3327,4010250,50,4913.5500415526085
202310,20~30평,5167.993,6914150,62,4415.001142609906
202310,30~40평,947.9000000000001,1037100,8,3610.539086401519
202310,40~50평,133.65,162000,1,3999.9999999999995
202311,20평 미만,1848.652,2501800,39,4465.924360020165
202311,20~30평,3396.754,4463270,41,4336.137088526281
202311,30~40평,436.782,561700,4,4243.787518716431
202311,50평 이상,422.58000000000004,412000,2,3217.3789578304695
202312,20평 미만,2295.5265,3820461,43,5492.213354975427
202312,20~30평,4641.5641,6252850,56,4445.5714831127725
202312,30~40평,1253.21,1458400,11,3840.314073459356
202401,20평 미만,3058.5478,4820000,57,5200.507247262901
202401,20~30평,6237.969,8562500,75,4529.719528904359
202401,30~40평,670.47,801500,6,3944.919235759989
202402,20평 미만,3693.3188,5917315,69,5287.152438614289
202402,20~30평,7220.8757,9487950,86,4336.0717315768225
202402,30~40평,1019.63,1028500,9,3328.7074723183896
